GEOID,NAME,ADI,geometry
39035108400,"Census Tract 1084, Cuyahoga County, Ohio",139.18360244499496,"list(list(c(-81.666815, -81.659847, -81.656303, -81.655435, -81.653036, -81.655705, -81.656173, -81.658743, -81.659333, -81.663801, -81.664389, -81.666815, 41.512013, 41.514799, 41.516198, 41.515175, 41.512314, 41.511591, 41.507837, 41.507561, 41.510527, 41.509281, 41.509125, 41.512013)))"
39035105602,"Census Tract 1056.02, Cuyahoga County, Ohio",139.3024216760246,"list(list(c(-81.701964, -81.701742, -81.700993, -81.69665, -81.694659, -81.69416, -81.69401, -81.690904, -81.688047, -81.687732, -81.687726, -81.68781, -81.682303, -81.684608, -81.684365, -81.685455, -81.68767, -81.689516, -81.694041, -81.695847, -81.698999, -81.699962, -81.702786, -81.701964, 41.449241, 41.450705, 41.456633, 41.458552, 41.460953, 41.461303, 41.460176, 41.45734, 41.456015, 41.453034, 41.451596, 41.450712, 41.448981, 41.447159, 41.445857, 41.446432, 41.446569, 41.447269, 41.446059, 
41.443686, 41.44287, 41.445104, 41.445509, 41.449241)))"
39035106100,"Census Tract 1061, Cuyahoga County, Ohio",98.92436569843059,"list(list(c(-81.735251, -81.734899, -81.733078, -81.729259, -81.725148, -81.718184, -81.716973, -81.717281, -81.717884, -81.717822, -81.720825, -81.724498, -81.730972, -81.732778, -81.735278, -81.735251, 41.445913, 41.447576, 41.447983, 41.450516, 41.450196, 41.450398, 41.449969, 41.448898, 41.447043, 41.439886, 41.439899, 41.439899, 41.439953, 41.439965, 41.439965, 41.445913)))"
39035106600,"Census Tract 1066, Cuyahoga County, Ohio",109.41957503969297,"list(list(c(-81.7281, -81.721257, -81.71985, -81.716199, -81.712628, -81.709079, -81.706933, -81.706879, -81.706847, -81.707011, -81.708285, -81.70888, -81.709769, -81.709791, -81.709693, -81.709693, -81.710209, -81.718425, -81.722783, -81.7281, 41.418703, 41.424626, 41.425797, 41.428962, 41.432142, 41.436432, 41.439029, 41.434761, 41.432487, 41.432138, 41.428939, 41.42746, 41.425219, 41.424765, 41.422583, 41.421993, 41.418908, 41.418785, 41.418723, 41.418703)))"
39035112500,"Census Tract 1125, Cuyahoga County, Ohio",135.27819068747516,"list(list(c(-81.636817, -81.630542, -81.627481, -81.627464, -81.62708, -81.630617, -81.630853, -81.630714, -81.630725, -81.633566, -81.633665, -81.636267, -81.636817, 41.515747, 41.515791, 41.51579, 41.512698, 41.509384, 41.505476, 41.505303, 41.505907, 41.509325, 41.509308, 41.512245, 41.515108, 41.515747)))"
39035113500,"Census Tract 1135, Cuyahoga County, Ohio",136.4270341273034,"list(list(c(-81.628544, -81.623137, -81.623144, -81.621635, -81.621611, -81.624477, -81.627303, -81.628511, -81.628544, 41.499891, 41.499649, 41.49343, 41.493433, 41.490742, 41.490001, 41.490071, 41.49341, 41.499891)))"
39035114600,"Census Tract 1146, Cuyahoga County, Ohio",133.2880724270467,"list(list(c(-81.651475, -81.648055, -81.645387, -81.642624, -81.642366, -81.641163, -81.640104, -81.639631, -81.638685, -81.632751, -81.632742, -81.633063, -81.645102, -81.650006, -81.651388, -81.651474, -81.651475, 41.480533, 41.480995, 41.482196, 41.479016, 41.476095, 41.474276, 41.473607, 41.473461, 41.473154, 41.472987, 41.466742, 41.466043, 41.470049, 41.471684, 41.472459, 41.479768, 41.480533)))"
39035116200,"Census Tract 1162, Cuyahoga County, Ohio",129.22367169400584,"list(list(c(-81.615542, -81.602914, -81.602092, -81.602728, -81.606237, -81.608846, -81.608899, -81.609907, -81.611838, -81.613116, -81.615538, -81.615538, -81.615529, -81.615542, 41.545043, 41.550736, 41.550025, 41.549921, 41.548443, 41.545757, 41.540492, 41.540346, 41.540074, 41.539881, 41.538754, 41.540814, 41.543422, 41.545043)))"
39035185202,"Census Tract 1852.02, Cuyahoga County, Ohio",98.87927991205335,"list(list(c(-81.536455, -81.527226, -81.525015, -81.526187, -81.526665, -81.526655, -81.526675, -81.526662, -81.526597, -81.536285, -81.536349, -81.536419, -81.536413, -81.536436, -81.536455, 41.520691, 41.520771, 41.517175, 41.516521, 41.513874, 41.511432, 41.50981, 41.506253, 41.501375, 41.50135, 41.506215, 41.510005, 41.511448, 41.516558, 41.520691)))"
39035140900,"Census Tract 1409, Cuyahoga County, Ohio",83.37288153364388,"list(list(c(-81.555833, -81.555822, -81.555815, -81.547928, -81.54149, -81.541516, -81.546107, -81.546125, -81.546087, -81.555251, -81.555938, -81.555833, 41.506307, 41.508406, 41.510002, 41.509993, 41.509981, 41.50843, 41.508378, 41.505298, 41.503195, 41.503162, 41.503333, 41.506307)))"
39035123900,"Census Tract 1239, Cuyahoga County, Ohio",110.47314128492843,"list(list(c(-81.790306, -81.790254, -81.783343, -81.783024, -81.779493, -81.779521, -81.779593, -81.779612, -81.779673, -81.779674, -81.783197, -81.785752, -81.790398, -81.790306, 41.45248, 41.45503, 41.457237, 41.457347, 41.458484, 41.456469, 41.452083, 41.45133, 41.448442, 41.448068, 41.448157, 41.448196, 41.44828, 41.45248)))"
39035185201,"Census Tract 1852.01, Cuyahoga County, Ohio",99.26804771809829,"list(list(c(-81.546107, -81.541516, -81.54149, -81.536419, -81.536349, -81.536285, -81.540168, -81.546043, -81.546087, -81.546125, -81.546107, 41.508378, 41.50843, 41.509981, 41.510005, 41.506215, 41.50135, 41.501355, 41.501371, 41.503195, 41.505298, 41.508378)))"
39035120600,"Census Tract 1206, Cuyahoga County, Ohio",126.8778658531237,"list(list(c(-81.608418, -81.608467, -81.607967, -81.604994, -81.605005, -81.602857, -81.601623, -81.599481, -81.599287, -81.599286, -81.599286, -81.599286, -81.599286, -81.599286, -81.599286, -81.60287, -81.605851, -81.607678, -81.608385, -81.608566, -81.608418, 41.463612, 41.467439, 41.467439, 41.467265, 41.468508, 41.468065, 41.46781, 41.467357, 41.463698, 41.461606, 41.460659, 41.459713, 41.458693, 41.457747, 41.456819, 41.456805, 41.456763, 41.45761, 41.458504, 41.461489, 41.463612)))"
39035120802,"Census Tract 1208.02, Cuyahoga County, Ohio",128.19444885389,"list(list(c(-81.584663, -81.578776, -81.578657, -81.578582, -81.57854, -81.584604, -81.584634, -81.584634, -81.584643, -81.584643, -81.584663, 41.464354, 41.464372, 41.464369, 41.457524, 41.453012, 41.452975, 41.454355, 41.456559, 41.457496, 41.460859, 41.464354)))"
39035123502,"Census Tract 1235.02, Cuyahoga County, Ohio",116.85647277898987,"list(list(c(-81.803054, -81.802265, -81.79956, -81.798959, -81.795701, -81.794447, -81.793601, -81.791263, -81.789965, -81.790018, -81.790254, -81.793647, -81.794804, -81.798677, -81.805885, -81.803054, 41.454835, 41.455559, 41.458096, 41.458674, 41.460723, 41.461504, 41.461982, 41.463295, 41.463732, 41.462335, 41.45503, 41.454416, 41.454184, 41.453505, 41.452156, 41.454835)))"
39035134100,"Census Tract 1341, Cuyahoga County, Ohio",94.58115271988396,"list(list(c(-81.86954, -81.867261, -81.842855, -81.84286, -81.849058, -81.853052, -81.857558, -81.864801, -81.866288, -81.865626, -81.864642, -81.86523, -81.869408, -81.86954, 41.389753, 41.389887, 41.389431, 41.389338, 41.384949, 41.382184, 41.379249, 41.375453, 41.376704, 41.381235, 41.384486, 41.385431, 41.387124, 41.389753)))"
39035138107,"Census Tract 1381.07, Cuyahoga County, Ohio",98.67828968933516,"list(list(c(-81.818296, -81.81755, -81.802441, -81.803227, -81.803905, -81.804087, -81.811199, -81.814093, -81.816528, -81.816493, -81.817971, -81.818114, -81.817996, -81.817472, -81.817739, -81.818296, 41.419844, 41.419861, 41.419759, 41.418493, 41.407879, 41.403827, 41.403947, 41.403434, 41.401071, 41.398929, 41.403405, 41.406812, 41.408201, 41.416457, 41.418607, 41.419844)))"
39035136101,"Census Tract 1361.01, Cuyahoga County, Ohio",82.91985868978219,"list(list(c(-81.705055, -81.703675, -81.684585, -81.684581, -81.684585, -81.676489, -81.672757, -81.67148, -81.672045, -81.676052, -81.677392, -81.679359, -81.681399, -81.681355, -81.68465, -81.684639, -81.686673, -81.689787, -81.705025, -81.704939, -81.7049, -81.704886, -81.704872, -81.704615, -81.704472, -81.705043, -81.705055, 41.350925, 41.350911, 41.350966, 41.34545, 41.343688, 41.336385, 41.328927, 41.326582, 41.324328, 41.324288, 41.325376, 41.323344, 41.322839, 41.321082, 41.319761, 41.321398, 
41.321444, 41.321427, 41.321411, 41.326477, 41.328714, 41.329545, 41.329936, 41.337633, 41.343005, 41.349444, 41.350925)))"
39035138108,"Census Tract 1381.08, Cuyahoga County, Ohio",93.37433246675188,"list(list(c(-81.815488, -81.81554, -81.815661, -81.816394, -81.816493, -81.816528, -81.814093, -81.811199, -81.804087, -81.804359, -81.804463, -81.804843, -81.814547, -81.816584, -81.815488, 41.393614, 41.3957, 41.396421, 41.398695, 41.398929, 41.401071, 41.403434, 41.403947, 41.403827, 41.398442, 41.395671, 41.388426, 41.388671, 41.38873, 41.393614)))"
39035138110,"Census Tract 1381.10, Cuyahoga County, Ohio",92.99253174729706,"list(list(c(-81.804861, -81.797421, -81.789062, -81.784044, -81.784426, -81.784476, -81.784536, -81.784559, -81.794953, -81.800519, -81.80222, -81.802825, -81.804879, -81.804861, 41.38689, 41.395477, 41.405178, 41.410965, 41.39494, 41.392036, 41.39002, 41.387545, 41.388192, 41.388152, 41.387871, 41.386604, 41.386401, 41.38689)))"
39035160601,"Census Tract 1606.01, Cuyahoga County, Ohio",100.82790067243224,"list(list(c(-81.7826528080671, -81.782258, -81.778356, -81.7758856950241, -81.768856, -81.7688054582278, -81.768676, -81.76874, -81.775379, -81.78278, -81.7826528080671, 41.496001749342, 41.49605, 41.494349, 41.4936469133226, 41.491649, 41.491655121519, 41.489971, 41.487523, 41.489081, 41.490846, 41.496001749342)))"
39035154100,"Census Tract 1541, Cuyahoga County, Ohio",107.43561414547582,"list(list(c(-81.630711, -81.625838, -81.6248, -81.621318, -81.618897, -81.615661, -81.61702, -81.620338, -81.621421, -81.624773, -81.625804, -81.626457, -81.631857, -81.630711, 41.434174, 41.434222, 41.434231, 41.434277, 41.434288, 41.430061, 41.42952, 41.428784, 41.428887, 41.42926, 41.429544, 41.42984, 41.432454, 41.434174)))"
39035154502,"Census Tract 1545.02, Cuyahoga County, Ohio",100.35697674542422,"list(list(c(-81.622458, -81.603785, -81.60266, -81.602455, -81.60218, -81.600409, -81.598602, -81.596688, -81.594623, -81.592211, -81.584715, -81.584745, -81.586032, -81.588073, -81.602411, -81.618042, -81.619402, -81.622458, 41.410675, 41.413895, 41.412374, 41.412101, 41.411649, 41.409316, 41.406763, 41.403984, 41.40097, 41.398233, 41.394825, 41.384553, 41.38593, 41.387772, 41.396674, 41.406383, 41.407375, 41.410675)))"
39035154700,"Census Tract 1547, Cuyahoga County, Ohio",123.40128564174798,"list(list(c(-81.59278, -81.592495, -81.591285, -81.591085, -81.587961, -81.587994, -81.585005, -81.58426, -81.584487, -81.584543, -81.581759, -81.580588, -81.577846, -81.576783, -81.570666, -81.570636, -81.568093, -81.567944, -81.582384, -81.587562, -81.592817, -81.59278, 41.43385, 41.434824, 41.43603, 41.439061, 41.438923, 41.441763, 41.441854, 41.441739, 41.435827, 41.435048, 41.435048, 41.430506, 41.430338, 41.431052, 41.431283, 41.429884, 41.429678, 41.424278, 41.424226, 41.427363, 41.429221, 
41.43385)))"
39035160900,"Census Tract 1609, Cuyahoga County, Ohio",90.18948458297136,"list(list(c(-81.837091, -81.834089, -81.827374, -81.826323, -81.824058, -81.824144, -81.823559, -81.821904, -81.822485, -81.821361, -81.819603, -81.819503, -81.81687, -81.816642, -81.816826, -81.816847, -81.811717, -81.8086, -81.811615, -81.811749, -81.811829, -81.815254, -81.815674, -81.817393, -81.818063, -81.819029, -81.821587, -81.821808, -81.830089, -81.832315, -81.83553, -81.836119, -81.832143, -81.831958, -81.834058, -81.834958, -81.837258, -81.835608, -81.837624, -81.837091, 41.469145, 41.470667, 
41.470757, 41.469962, 41.470748, 41.471804, 41.474849, 41.477136, 41.47965, 41.479783, 41.479958, 41.484845, 41.485373, 41.485402, 41.478361, 41.477537, 41.477424, 41.477181, 41.476075, 41.471186, 41.468011, 41.468051, 41.467529, 41.468007, 41.468145, 41.46811, 41.468148, 41.468215, 41.468101, 41.469185, 41.469617, 41.467387, 41.464651, 41.463248, 41.464347, 41.463247, 41.463447, 41.464919, 41.467601, 41.469145)))"
39035161800,"Census Tract 1618, Cuyahoga County, Ohio",138.32307936793575,"list(list(c(-81.781411, -81.779509, -81.779049, -81.77905, -81.775092, -81.768804, -81.768814, -81.7688, -81.780453, -81.781411, 41.469684, 41.471087, 41.473895, 41.476966, 41.476934, 41.476905, 41.475553, 41.474001, 41.469314, 41.469684)))"
39035170202,"Census Tract 1702.02, Cuyahoga County, Ohio",79.45316168662526,"list(list(c(-81.487216, -81.482114, -81.476683, -81.474507, -81.473933, -81.473192, -81.473152, -81.471781, -81.470128, -81.469786, -81.469742, -81.469831, -81.469832, -81.470986, -81.470493, -81.471893, -81.472045, -81.480539, -81.483762, -81.48339, -81.486794, -81.487174, -81.487178, -81.48719, -81.487216, 41.519949, 41.519965, 41.519997, 41.520013, 41.520027, 41.520023, 41.511249, 41.511226, 41.511251, 41.510956, 41.508053, 41.506708, 41.506039, 41.505561, 41.504695, 41.50378, 41.501157, 41.501209, 
41.501227, 41.504029, 41.505026, 41.506692, 41.510362, 41.511192, 41.519949)))"
39035171203,"Census Tract 1712.03, Cuyahoga County, Ohio",110.13962193206285,"list(list(c(-81.584598, -81.584515, -81.584435, -81.584354, -81.582384, -81.579207, -81.571892, -81.574997, -81.575708, -81.57538, -81.575218, -81.584623, -81.584598, 41.408261, 41.414322, 41.417087, 41.42413, 41.424226, 41.422247, 41.416854, 41.414533, 41.414039, 41.413635, 41.402167, 41.402155, 41.408261)))"
39035171204,"Census Tract 1712.04, Cuyahoga County, Ohio",105.52796567464273,"list(list(c(-81.575708, -81.574997, -81.571892, -81.565909, -81.565139, -81.556093, -81.556037, -81.557329, -81.575218, -81.57538, -81.575708, 41.414039, 41.414533, 41.416854, 41.412439, 41.411887, 41.40522, 41.402182, 41.402182, 41.402167, 41.413635, 41.414039)))"
39035177202,"Census Tract 1772.02, Cuyahoga County, Ohio",98.34177908657405,"list(list(c(-81.722783, -81.722783, -81.718425, -81.710209, -81.710504, -81.710505, -81.710474, -81.710467, -81.710451, -81.710444, -81.710415, -81.722788, -81.722756, -81.72279, -81.722783, 41.415065, 41.418723, 41.418785, 41.418908, 41.417428, 41.416647, 41.415673, 41.414906, 41.413832, 41.410433, 41.408568, 41.408579, 41.411263, 41.413273, 41.415065)))"
39035130103,"Census Tract 1301.03, Cuyahoga County, Ohio",59.6390678028396,"list(list(c(-81.969177, -81.968466, -81.9682773665318, -81.967267, -81.9663664445706, -81.962664, -81.9590101286056, -81.958463, -81.9541598253917, -81.95452, -81.949889, -81.950021, -81.950359, -81.969465, -81.969177, 41.492684, 41.504087, 41.5052648033532, 41.504935, 41.5042318507031, 41.501341, 41.4989935115702, 41.498642, 41.4963088866175, 41.489476, 41.489624, 41.485268, 41.477802, 41.478017, 41.492684)))"
39035131104,"Census Tract 1311.04, Cuyahoga County, Ohio",73.21102502240272,"list(list(c(-81.497787, -81.487578, -81.483762, -81.480539, -81.483795, -81.485838, -81.486315, -81.486497, -81.487265, -81.497762, -81.497756, -81.497782, -81.497787, 41.501266, 41.501141, 41.501227, 41.501209, 41.49786, 41.493929, 41.491847, 41.486165, 41.479326, 41.4793, 41.486185, 41.496406, 41.501266)))"
39035132302,"Census Tract 1323.02, Cuyahoga County, Ohio",110.73206783150454,"list(list(c(-81.538559, -81.537014, -81.52713, -81.526184, -81.524441, -81.520818, -81.516345, -81.51575, -81.517752, -81.526481, -81.536609, -81.5365, -81.532707, -81.537535, -81.538559, 41.391906, 41.39278, 41.384598, 41.384212, 41.383632, 41.378092, 41.372755, 41.371966, 41.372753, 41.37277, 41.372839, 41.378474, 41.381318, 41.390639, 41.391906)))"
39035134203,"Census Tract 1342.03, Cuyahoga County, Ohio",76.635309976814,"list(list(c(-81.896345, -81.89502, -81.890014, -81.890019, -81.893211, -81.878611, -81.878609, -81.89088, -81.889362, -81.889435, -81.879882, -81.876706, -81.876559, -81.876647, -81.86954, -81.869408, -81.86523, -81.864642, -81.865626, -81.866288, -81.864801, -81.876757, -81.87992, -81.881749, -81.886641, -81.887908, -81.890273, -81.895477, -81.895979, -81.896293, -81.896442, -81.896345, 41.375134, 41.377636, 41.377258, 41.377898, 41.379303, 41.379088, 41.381931, 41.381986, 41.383248, 41.385744, 
41.383893, 41.38219, 41.389449, 41.389953, 41.389753, 41.387124, 41.385431, 41.384486, 41.381235, 41.376704, 41.375453, 41.369351, 41.367751, 41.368541, 41.368408, 41.368319, 41.368437, 41.368393, 41.371312, 41.372637, 41.373721, 41.375134)))"
39035111800,"Census Tract 1118, Cuyahoga County, Ohio",146.38846323778108,"list(list(c(-81.637222, -81.63612, -81.634637, -81.63359, -81.632357, -81.627823, -81.627825, -81.632357, -81.637178, -81.637172, -81.637222, 41.522963, 41.522972, 41.522982, 41.52338, 41.52338, 41.52338, 41.52047, 41.519979, 41.519452, 41.520866, 41.522963)))"
39035115400,"Census Tract 1154, Cuyahoga County, Ohio",130.57991242237625,"list(list(c(-81.650976, -81.649959, -81.644908, -81.644928, -81.644947, -81.640164, -81.63971, -81.638958, -81.638882, -81.638884, -81.638827, -81.641341, -81.64534, -81.647834, -81.650928, -81.650963, -81.650976, 41.451696, 41.452465, 41.452575, 41.45346, 41.456074, 41.45622, 41.459018, 41.458379, 41.453615, 41.451768, 41.448645, 41.44859, 41.447816, 41.448421, 41.448351, 41.451025, 41.451696)))"
39035116900,"Census Tract 1169, Cuyahoga County, Ohio",139.99815729751134,"list(list(c(-81.589366, -81.586658, -81.585268, -81.584036, -81.582781, -81.580959, -81.57544, -81.575343, -81.578205, -81.578378, -81.58171, -81.582378, -81.590823, -81.589366, 41.545926, 41.548032, 41.549196, 41.550166, 41.55096, 41.551939, 41.553275, 41.54521, 41.545186, 41.545186, 41.545165, 41.545158, 41.545151, 41.545926)))"
39035117600,"Census Tract 1176, Cuyahoga County, Ohio",117.46979430320071,"list(list(c(-81.567036, -81.567313909328, -81.565527, -81.5630184648438, -81.5628616209561, -81.5627521555952, -81.553094, -81.551329, -81.544415, -81.548878, -81.551662, -81.558159, -81.564193, -81.564203, -81.564204, -81.564215, -81.561976, -81.562062, -81.567409, -81.567036, 41.584948, 41.585116268184, 41.586759, 41.5887071853066, 41.5888289938277, 41.5889140071101, 41.584455, 41.583722, 41.577101, 41.574782, 41.577057, 41.573724, 41.572076, 41.573221, 41.575755, 41.577013, 41.577037, 41.580714, 
41.584732, 41.584948)))"
39035177101,"Census Tract 1771.01, Cuyahoga County, Ohio",103.5154514052898,"list(list(c(-81.784044, -81.783887, -81.783137, -81.78094, -81.769655, -81.768725, -81.757808, -81.755138, -81.754309, -81.754669, -81.753533, -81.754987, -81.756732, -81.756964, -81.757901, -81.768983, -81.769068, -81.769096, -81.770066, -81.770092, -81.784426, -81.784044, 41.410965, 41.415052, 41.418434, 41.41845, 41.418406, 41.418406, 41.418495, 41.418498, 41.417398, 41.41406, 41.411434, 41.40889, 41.408277, 41.404938, 41.404936, 41.405035, 41.399067, 41.395527, 41.395527, 41.394873, 41.39494, 
41.410965)))"
39035195900,"Census Tract 1959, Cuyahoga County, Ohio",65.9865616537283,"list(list(c(-81.406653, -81.404932, -81.398823, -81.396683, -81.39502, -81.391456, -81.391518, -81.374992, -81.374822, -81.374819, -81.374772, -81.385194, -81.387171, -81.391764, -81.391779, -81.391833, -81.403635, -81.403663, -81.403559, -81.397626, -81.400803, -81.40005, -81.401677, -81.398921, -81.398635, -81.401866, -81.403122, -81.401806, -81.401641, -81.406619, -81.407333, -81.406354, -81.407716, -81.406653, 41.450829, 41.451867, 41.451476, 41.450528, 41.451285, 41.449914, 41.445222, 41.445286, 
41.433421, 41.431758, 41.424427, 41.424371, 41.424269, 41.424269, 41.418716, 41.415853, 41.416554, 41.422048, 41.424549, 41.425413, 41.427326, 41.431614, 41.434731, 41.434844, 41.436453, 41.436255, 41.438339, 41.438369, 41.444505, 41.444541, 41.446698, 41.448107, 41.448867, 41.450829)))"
39035195800,"Census Tract 1958, Cuyahoga County, Ohio",60.82442432400426,"list(list(c(-81.444098, -81.43573, -81.428337, -81.422149, -81.419592, -81.418218, -81.416052, -81.414897, -81.408083, -81.403663, -81.403635, -81.391833, -81.391907, -81.391934, -81.391945, -81.391894, -81.399189, -81.416631, -81.419085, -81.420891, -81.427038, -81.428715, -81.432206, -81.437865, -81.440852, -81.444098, 41.424479, 41.424479, 41.424753, 41.424649, 41.423888, 41.425946, 41.425883, 41.423872, 41.424037, 41.422048, 41.416554, 41.415853, 41.406177, 41.401853, 41.397787, 41.388722, 41.389433, 
41.389699, 41.39029, 41.390895, 41.394308, 41.394829, 41.395166, 41.394996, 41.409103, 41.424479)))"
39035101901,"Census Tract 1019.01, Cuyahoga County, Ohio",121.81673189986516,"list(list(c(-81.73579, -81.73575, -81.73027, -81.730264, -81.730242, -81.730155, -81.730145, -81.731751, -81.735739, -81.734877, -81.734847, -81.734802, -81.735808, -81.73579, 41.478835, 41.481549, 41.482982, 41.480613, 41.478855, 41.47464, 41.472412, 41.471883, 41.470999, 41.473085, 41.474094, 41.477194, 41.477194, 41.478835)))"
39035127501,"Census Tract 1275.01, Cuyahoga County, Ohio",122.07191370083663,"list(list(c(-81.628841, -81.627932, -81.628997, -81.626087, -81.621411, -81.621401, -81.613278, -81.612295, -81.611615, -81.60964, -81.609049, -81.607678, -81.605851, -81.60287, -81.602853, -81.602853, -81.602845, -81.602852, -81.602831, -81.602832, -81.608935, -81.609759, -81.613671, -81.614737, -81.62136, -81.621395, -81.621501, -81.623277, -81.62416, -81.624158, -81.626207, -81.627759, -81.630072, -81.628841, 41.451604, 41.452276, 41.459216, 41.459078, 41.459111, 41.457233, 41.457259, 41.457267, 
41.457277, 41.457299, 41.457304, 41.45761, 41.456763, 41.456805, 41.454031, 41.453038, 41.451364, 41.450658, 41.44788, 41.447625, 41.448883, 41.448883, 41.448866, 41.449642, 41.451005, 41.444011, 41.443602, 41.444655, 41.445055, 41.445296, 41.447488, 41.448814, 41.4508, 41.451604)))"
39035101603,"Census Tract 1016.03, Cuyahoga County, Ohio",136.59047697666094,"list(list(c(-81.759736, -81.758053, -81.755502, -81.752498, -81.75286, -81.754186, -81.754133, -81.750968, -81.748543, -81.748558, -81.748559, -81.748568, -81.751034, -81.745592, -81.746722, -81.748835, -81.749038, -81.751035, -81.754202, -81.758649, -81.758711, -81.758724, -81.759736, 41.467714, 41.467997, 41.46878, 41.469819, 41.470107, 41.47043, 41.477066, 41.477103, 41.477114, 41.473252, 41.472142, 41.47046, 41.470056, 41.47009, 41.469226, 41.468464, 41.468388, 41.467728, 41.466693, 41.465238, 
41.465218, 41.467195, 41.467714)))"
39035980100,"Census Tract 9801, Cuyahoga County, Ohio",90.25823635484952,"list(list(c(-81.69365, -81.692254, -81.691223, -81.687195, -81.683195, -81.677942, -81.673847, -81.670666, -81.668215, -81.669411, -81.668865, -81.666768, -81.666716, -81.666516, -81.665678, -81.6657, -81.665884, -81.66598, -81.665101, -81.661458, -81.661044, -81.66316, -81.661921, -81.66241, -81.664681, -81.667931, -81.659711, -81.657921, -81.657365, -81.664127, -81.669018, -81.668962, -81.669472, -81.671531, -81.673227, -81.675653, -81.677408, -81.679849, -81.680785, -81.681742, -81.690039, -81.692267, 
-81.69365, 41.490007, 41.493353, 41.493052, 41.495077, 41.49334, 41.492432, 41.491576, 41.491932, 41.491409, 41.488396, 41.488259, 41.487341, 41.487132, 41.486301, 41.483073, 41.480518, 41.480487, 41.480117, 41.479988, 41.476964, 41.476525, 41.475964, 41.47491, 41.472044, 41.470966, 41.470468, 41.470813, 41.46587, 41.463379, 41.467735, 41.46988, 41.471955, 41.473339, 41.476833, 41.47819, 41.480299, 41.484973, 41.486957, 41.489189, 41.489572, 41.48624, 41.486794, 41.490007)))"
39035110501,"Census Tract 1105.01, Cuyahoga County, Ohio",146.60294573806004,"list(list(c(-81.666516, -81.658874, -81.655299, -81.652389, -81.651507, -81.651475, -81.651474, -81.651388, -81.651384, -81.651283, -81.657686, -81.661044, -81.661458, -81.665101, -81.66598, -81.665884, -81.6657, -81.665678, -81.666516, 41.486301, 41.482485, 41.481997, 41.481825, 41.48187, 41.480533, 41.479768, 41.472459, 41.472317, 41.467051, 41.473174, 41.476525, 41.476964, 41.479988, 41.480117, 41.480487, 41.480518, 41.483073, 41.486301)))"
39035121403,"Census Tract 1214.03, Cuyahoga County, Ohio",124.09889510150563,"list(list(c(-81.602832, -81.602831, -81.5911, -81.579769, -81.57976, -81.57975, -81.581778, -81.581759, -81.584543, -81.584487, -81.58426, -81.585005, -81.587994, -81.591107, -81.596847, -81.602856, -81.602832, 41.447625, 41.44788, 41.445386, 41.443001, 41.442333, 41.438638, 41.438623, 41.435048, 41.435048, 41.435827, 41.441739, 41.441854, 41.441763, 41.441674, 41.441644, 41.441654, 41.447625)))"
39035196300,"Census Tract 1963, Cuyahoga County, Ohio",45.37688177654978,"list(list(c(-81.460834, -81.460362, -81.460164, -81.460065, -81.449647, -81.449671, -81.449575, -81.444945, -81.438123, -81.438128, -81.438286, -81.438212, -81.438411, -81.416258, -81.413548, -81.404231, -81.390851, -81.390866, -81.391134, -81.391332, -81.391174, -81.391394, -81.391456, -81.39502, -81.396683, -81.398823, -81.404932, -81.406653, -81.407716, -81.406354, -81.407333, -81.406619, -81.401641, -81.401806, -81.403122, -81.401866, -81.398635, -81.398921, -81.401677, -81.40005, -81.400803, 
-81.397626, -81.403559, -81.403663, -81.408083, -81.414897, -81.416052, -81.418218, -81.419592, -81.422149, -81.428337, -81.43573, -81.444098, -81.452535, -81.452227, -81.460663, -81.460416, -81.460834, 41.438607, 41.439515, 41.448706, 41.455848, 41.455464, 41.45711, 41.4597, 41.459822, 41.459704, 41.460204, 41.463795, 41.478345, 41.500842, 41.500693, 41.500691, 41.500848, 41.500748, 41.499214, 41.467051, 41.459264, 41.458813, 41.454897, 41.449914, 41.451285, 41.450528, 41.451476, 41.451867, 41.450829, 
41.448867, 41.448107, 41.446698, 41.444541, 41.444505, 41.438369, 41.438339, 41.436255, 41.436453, 41.434844, 41.434731, 41.431614, 41.427326, 41.425413, 41.424549, 41.422048, 41.424037, 41.423872, 41.425883, 41.425946, 41.423888, 41.424649, 41.424753, 41.424479, 41.424479, 41.424492, 41.430468, 41.430898, 41.436675, 41.438607)))"
39035110901,"Census Tract 1109.01, Cuyahoga County, Ohio",136.0568417938341,"list(list(c(-81.684117, -81.682651, -81.679352, -81.677554, -81.674027, -81.670682, -81.669018, -81.664127, -81.657365, -81.657154, -81.654259, -81.650323, -81.646873, -81.648601, -81.64865, -81.649858, -81.650002, -81.649959, -81.650976, -81.650963, -81.654067, -81.654014, -81.657035, -81.657127, -81.657683, -81.672451, -81.681496, -81.681101, -81.680238, -81.681226, -81.682893, -81.684117, 41.455158, 41.46094, 41.464122, 41.464714, 41.464989, 41.467648, 41.46988, 41.467735, 41.463379, 41.463301, 
41.462975, 41.463918, 41.463053, 41.461763, 41.461204, 41.460409, 41.455974, 41.452465, 41.451696, 41.451025, 41.452348, 41.453367, 41.453343, 41.455763, 41.45575, 41.455251, 41.45506, 41.451051, 41.450632, 41.449099, 41.451928, 41.455158)))"
